domain,"domain_type","domain_wc","match_depth","sort_order"
"kristiansund.no",ICANN,"*.kristiansund.no",3,1
"kristiansund.no",ICANN,"kristiansund.no",3,1
"krodsherad.no",ICANN,"*.krodsherad.no",3,1
"krodsherad.no",ICANN,"krodsherad.no",3,1
"krødsherad.no",ICANN,"*.krødsherad.no",3,1
"krødsherad.no",ICANN,"krødsherad.no",3,1
"krødsherad.no",ICANN,"*.xn--krdsherad-m8a.no",3,1
"krødsherad.no",ICANN,"xn--krdsherad-m8a.no",3,1
"kvæfjord.no",ICANN,"*.kvæfjord.no",3,1
"kvæfjord.no",ICANN,"kvæfjord.no",3,1
"kvæfjord.no",ICANN,"*.xn--kvfjord-nxa.no",3,1
"kvæfjord.no",ICANN,"xn--kvfjord-nxa.no",3,1
"kvænangen.no",ICANN,"*.kvænangen.no",3,1
"kvænangen.no",ICANN,"kvænangen.no",3,1
"kvænangen.no",ICANN,"*.xn--kvnangen-k0a.no",3,1
"kvænangen.no",ICANN,"xn--kvnangen-k0a.no",3,1
"kvafjord.no",ICANN,"*.kvafjord.no",3,1
"kvafjord.no",ICANN,"kvafjord.no",3,1
"kvalsund.no",ICANN,"*.kvalsund.no",3,1
"kvalsund.no",ICANN,"kvalsund.no",3,1
"kvam.no",ICANN,"*.kvam.no",3,1
"kvam.no",ICANN,"kvam.no",3,1
"kvanangen.no",ICANN,"*.kvanangen.no",3,1
"kvanangen.no",ICANN,"kvanangen.no",3,1
"kvinesdal.no",ICANN,"*.kvinesdal.no",3,1
"kvinesdal.no",ICANN,"kvinesdal.no",3,1
"kvinnherad.no",ICANN,"*.kvinnherad.no",3,1
"kvinnherad.no",ICANN,"kvinnherad.no",3,1
"kviteseid.no",ICANN,"*.kviteseid.no",3,1
"kviteseid.no",ICANN,"kviteseid.no",3,1
"kvitsoy.no",ICANN,"*.kvitsoy.no",3,1
"kvitsoy.no",ICANN,"kvitsoy.no",3,1
"kvitsøy.no",ICANN,"*.kvitsøy.no",3,1
"kvitsøy.no",ICANN,"kvitsøy.no",3,1
"kvitsøy.no",ICANN,"*.xn--kvitsy-fya.no",3,1
"kvitsøy.no",ICANN,"xn--kvitsy-fya.no",3,1
"laakesvuemie.no",ICANN,"*.laakesvuemie.no",3,1
"laakesvuemie.no",ICANN,"laakesvuemie.no",3,1
"lærdal.no",ICANN,"*.lærdal.no",3,1
"lærdal.no",ICANN,"lærdal.no",3,1
"lærdal.no",ICANN,"*.xn--lrdal-sra.no",3,1
"lærdal.no",ICANN,"xn--lrdal-sra.no",3,1
"lahppi.no",ICANN,"*.lahppi.no",3,1
"lahppi.no",ICANN,"lahppi.no",3,1
"láhppi.no",ICANN,"*.láhppi.no",3,1
"láhppi.no",ICANN,"láhppi.no",3,1
"láhppi.no",ICANN,"*.xn--lhppi-xqa.no",3,1
"láhppi.no",ICANN,"xn--lhppi-xqa.no",3,1
"lardal.no",ICANN,"*.lardal.no",3,1
"lardal.no",ICANN,"lardal.no",3,1
"larvik.no",ICANN,"*.larvik.no",3,1
"larvik.no",ICANN,"larvik.no",3,1
"lavagis.no",ICANN,"*.lavagis.no",3,1
"lavagis.no",ICANN,"lavagis.no",3,1
"lavangen.no",ICANN,"*.lavangen.no",3,1
"lavangen.no",ICANN,"lavangen.no",3,1
"leangaviika.no",ICANN,"*.leangaviika.no",3,1
"leangaviika.no",ICANN,"leangaviika.no",3,1
"leaŋgaviika.no",ICANN,"*.leaŋgaviika.no",3,1
"leaŋgaviika.no",ICANN,"leaŋgaviika.no",3,1
"leaŋgaviika.no",ICANN,"*.xn--leagaviika-52b.no",3,1
"leaŋgaviika.no",ICANN,"xn--leagaviika-52b.no",3,1
"lebesby.no",ICANN,"*.lebesby.no",3,1
"lebesby.no",ICANN,"lebesby.no",3,1
"leikanger.no",ICANN,"*.leikanger.no",3,1
"leikanger.no",ICANN,"leikanger.no",3,1
"leirfjord.no",ICANN,"*.leirfjord.no",3,1
"leirfjord.no",ICANN,"leirfjord.no",3,1
"leka.no",ICANN,"*.leka.no",3,1
"leka.no",ICANN,"leka.no",3,1
"leksvik.no",ICANN,"*.leksvik.no",3,1
"leksvik.no",ICANN,"leksvik.no",3,1
"lenvik.no",ICANN,"*.lenvik.no",3,1
"lenvik.no",ICANN,"lenvik.no",3,1
"lerdal.no",ICANN,"*.lerdal.no",3,1
"lerdal.no",ICANN,"lerdal.no",3,1
"lesja.no",ICANN,"*.lesja.no",3,1
"lesja.no",ICANN,"lesja.no",3,1
"levanger.no",ICANN,"*.levanger.no",3,1
"levanger.no",ICANN,"levanger.no",3,1
"lier.no",ICANN,"*.lier.no",3,1
"lier.no",ICANN,"lier.no",3,1
"lierne.no",ICANN,"*.lierne.no",3,1
"lierne.no",ICANN,"lierne.no",3,1
"lillehammer.no",ICANN,"*.lillehammer.no",3,1
"lillehammer.no",ICANN,"lillehammer.no",3,1
"lillesand.no",ICANN,"*.lillesand.no",3,1
"lillesand.no",ICANN,"lillesand.no",3,1
"lindas.no",ICANN,"*.lindas.no",3,1
"lindas.no",ICANN,"lindas.no",3,1
"lindås.no",ICANN,"*.lindås.no",3,1
"lindås.no",ICANN,"lindås.no",3,1
"lindås.no",ICANN,"*.xn--linds-pra.no",3,1
"lindås.no",ICANN,"xn--linds-pra.no",3,1
"lindesnes.no",ICANN,"*.lindesnes.no",3,1
"lindesnes.no",ICANN,"lindesnes.no",3,1
"loabat.no",ICANN,"*.loabat.no",3,1
"loabat.no",ICANN,"loabat.no",3,1
"loabát.no",ICANN,"*.loabát.no",3,1
"loabát.no",ICANN,"loabát.no",3,1
"loabát.no",ICANN,"*.xn--loabt-0qa.no",3,1
"loabát.no",ICANN,"xn--loabt-0qa.no",3,1
"lodingen.no",ICANN,"*.lodingen.no",3,1
"lodingen.no",ICANN,"lodingen.no",3,1
"lødingen.no",ICANN,"*.lødingen.no",3,1
"lødingen.no",ICANN,"lødingen.no",3,1
"lødingen.no",ICANN,"*.xn--ldingen-q1a.no",3,1
"lødingen.no",ICANN,"xn--ldingen-q1a.no",3,1
"lom.no",ICANN,"*.lom.no",3,1
"lom.no",ICANN,"lom.no",3,1
"loppa.no",ICANN,"*.loppa.no",3,1
"loppa.no",ICANN,"loppa.no",3,1
"lorenskog.no",ICANN,"*.lorenskog.no",3,1
"lorenskog.no",ICANN,"lorenskog.no",3,1
"lørenskog.no",ICANN,"*.lørenskog.no",3,1
"lørenskog.no",ICANN,"lørenskog.no",3,1
"lørenskog.no",ICANN,"*.xn--lrenskog-54a.no",3,1
"lørenskog.no",ICANN,"xn--lrenskog-54a.no",3,1
"loten.no",ICANN,"*.loten.no",3,1
"loten.no",ICANN,"loten.no",3,1
"løten.no",ICANN,"*.løten.no",3,1
"løten.no",ICANN,"løten.no",3,1
"løten.no",ICANN,"*.xn--lten-gra.no",3,1
"løten.no",ICANN,"xn--lten-gra.no",3,1
"lund.no",ICANN,"*.lund.no",3,1
"lund.no",ICANN,"lund.no",3,1
"lunner.no",ICANN,"*.lunner.no",3,1
"lunner.no",ICANN,"lunner.no",3,1
"luroy.no",ICANN,"*.luroy.no",3,1
"luroy.no",ICANN,"luroy.no",3,1
"lurøy.no",ICANN,"*.lurøy.no",3,1
"lurøy.no",ICANN,"lurøy.no",3,1
"lurøy.no",ICANN,"*.xn--lury-ira.no",3,1
"lurøy.no",ICANN,"xn--lury-ira.no",3,1
"luster.no",ICANN,"*.luster.no",3,1
"luster.no",ICANN,"luster.no",3,1
"lyngdal.no",ICANN,"*.lyngdal.no",3,1
"lyngdal.no",ICANN,"lyngdal.no",3,1
"lyngen.no",ICANN,"*.lyngen.no",3,1
"lyngen.no",ICANN,"lyngen.no",3,1
"malatvuopmi.no",ICANN,"*.malatvuopmi.no",3,1
"malatvuopmi.no",ICANN,"malatvuopmi.no",3,1
"málatvuopmi.no",ICANN,"*.málatvuopmi.no",3,1
"málatvuopmi.no",ICANN,"málatvuopmi.no",3,1
"málatvuopmi.no",ICANN,"*.xn--mlatvuopmi-s4a.no",3,1
"málatvuopmi.no",ICANN,"xn--mlatvuopmi-s4a.no",3,1
"malselv.no",ICANN,"*.malselv.no",3,1
"malselv.no",ICANN,"malselv.no",3,1
"målselv.no",ICANN,"*.målselv.no",3,1
"målselv.no",ICANN,"målselv.no",3,1
"målselv.no",ICANN,"*.xn--mlselv-iua.no",3,1
"målselv.no",ICANN,"xn--mlselv-iua.no",3,1
"malvik.no",ICANN,"*.malvik.no",3,1
"malvik.no",ICANN,"malvik.no",3,1
"mandal.no",ICANN,"*.mandal.no",3,1
"mandal.no",ICANN,"mandal.no",3,1
"marker.no",ICANN,"*.marker.no",3,1
"marker.no",ICANN,"marker.no",3,1
"marnardal.no",ICANN,"*.marnardal.no",3,1
"marnardal.no",ICANN,"marnardal.no",3,1
"masfjorden.no",ICANN,"*.masfjorden.no",3,1
"masfjorden.no",ICANN,"masfjorden.no",3,1
"masoy.no",ICANN,"*.masoy.no",3,1
"masoy.no",ICANN,"masoy.no",3,1
"måsøy.no",ICANN,"*.måsøy.no",3,1
"måsøy.no",ICANN,"måsøy.no",3,1
"måsøy.no",ICANN,"*.xn--msy-ula0h.no",3,1
"måsøy.no",ICANN,"xn--msy-ula0h.no",3,1
"matta-varjjat.no",ICANN,"*.matta-varjjat.no",3,1
"matta-varjjat.no",ICANN,"matta-varjjat.no",3,1
"mátta-várjjat.no",ICANN,"*.mátta-várjjat.no",3,1
"mátta-várjjat.no",ICANN,"mátta-várjjat.no",3,1
"mátta-várjjat.no",ICANN,"*.xn--mtta-vrjjat-k7af.no",3,1
"mátta-várjjat.no",ICANN,"xn--mtta-vrjjat-k7af.no",3,1
"meland.no",ICANN,"*.meland.no",3,1
"meland.no",ICANN,"meland.no",3,1
"meldal.no",ICANN,"*.meldal.no",3,1
"meldal.no",ICANN,"meldal.no",3,1
"melhus.no",ICANN,"*.melhus.no",3,1
"melhus.no",ICANN,"melhus.no",3,1
"meloy.no",ICANN,"*.meloy.no",3,1
"meloy.no",ICANN,"meloy.no",3,1
"meløy.no",ICANN,"*.meløy.no",3,1
"meløy.no",ICANN,"meløy.no",3,1
"meløy.no",ICANN,"*.xn--mely-ira.no",3,1
"meløy.no",ICANN,"xn--mely-ira.no",3,1
"meraker.no",ICANN,"*.meraker.no",3,1
"meraker.no",ICANN,"meraker.no",3,1
"meråker.no",ICANN,"*.meråker.no",3,1
"meråker.no",ICANN,"meråker.no",3,1
"meråker.no",ICANN,"*.xn--merker-kua.no",3,1
"meråker.no",ICANN,"xn--merker-kua.no",3,1
"midsund.no",ICANN,"*.midsund.no",3,1
"midsund.no",ICANN,"midsund.no",3,1
"midtre-gauldal.no",ICANN,"*.midtre-gauldal.no",3,1
"midtre-gauldal.no",ICANN,"midtre-gauldal.no",3,1
"moareke.no",ICANN,"*.moareke.no",3,1
"moareke.no",ICANN,"moareke.no",3,1
"moåreke.no",ICANN,"*.moåreke.no",3,1
"moåreke.no",ICANN,"moåreke.no",3,1
"moåreke.no",ICANN,"*.xn--moreke-jua.no",3,1
"moåreke.no",ICANN,"xn--moreke-jua.no",3,1
"modalen.no",ICANN,"*.modalen.no",3,1
"modalen.no",ICANN,"modalen.no",3,1
"modum.no",ICANN,"*.modum.no",3,1
"modum.no",ICANN,"modum.no",3,1
"molde.no",ICANN,"*.molde.no",3,1
"molde.no",ICANN,"molde.no",3,1
"moskenes.no",ICANN,"*.moskenes.no",3,1
"moskenes.no",ICANN,"moskenes.no",3,1
"moss.no",ICANN,"*.moss.no",3,1
"moss.no",ICANN,"moss.no",3,1
"mosvik.no",ICANN,"*.mosvik.no",3,1
"mosvik.no",ICANN,"mosvik.no",3,1
"muosat.no",ICANN,"*.muosat.no",3,1
"muosat.no",ICANN,"muosat.no",3,1
"muosát.no",ICANN,"*.muosát.no",3,1
"muosát.no",ICANN,"muosát.no",3,1
"muosát.no",ICANN,"*.xn--muost-0qa.no",3,1
"muosát.no",ICANN,"xn--muost-0qa.no",3,1
"naamesjevuemie.no",ICANN,"*.naamesjevuemie.no",3,1
"naamesjevuemie.no",ICANN,"naamesjevuemie.no",3,1
"nååmesjevuemie.no",ICANN,"*.nååmesjevuemie.no",3,1
"nååmesjevuemie.no",ICANN,"nååmesjevuemie.no",3,1
"nååmesjevuemie.no",ICANN,"*.xn--nmesjevuemie-tcba.no",3,1
"nååmesjevuemie.no",ICANN,"xn--nmesjevuemie-tcba.no",3,1
"nærøy.no",ICANN,"*.nærøy.no",3,1
"nærøy.no",ICANN,"nærøy.no",3,1
"nærøy.no",ICANN,"*.xn--nry-yla5g.no",3,1
"nærøy.no",ICANN,"xn--nry-yla5g.no",3,1
"namdalseid.no",ICANN,"*.namdalseid.no",3,1
"namdalseid.no",ICANN,"namdalseid.no",3,1
"namsos.no",ICANN,"*.namsos.no",3,1
"namsos.no",ICANN,"namsos.no",3,1
"namsskogan.no",ICANN,"*.namsskogan.no",3,1
"namsskogan.no",ICANN,"namsskogan.no",3,1
"nannestad.no",ICANN,"*.nannestad.no",3,1
"nannestad.no",ICANN,"nannestad.no",3,1
"naroy.no",ICANN,"*.naroy.no",3,1
"naroy.no",ICANN,"naroy.no",3,1
"narviika.no",ICANN,"*.narviika.no",3,1
"narviika.no",ICANN,"narviika.no",3,1
"narvik.no",ICANN,"*.narvik.no",3,1
"narvik.no",ICANN,"narvik.no",3,1
"naustdal.no",ICANN,"*.naustdal.no",3,1
"naustdal.no",ICANN,"naustdal.no",3,1
"navuotna.no",ICANN,"*.navuotna.no",3,1
"navuotna.no",ICANN,"navuotna.no",3,1
"návuotna.no",ICANN,"*.návuotna.no",3,1
"návuotna.no",ICANN,"návuotna.no",3,1
"návuotna.no",ICANN,"*.xn--nvuotna-hwa.no",3,1
"návuotna.no",ICANN,"xn--nvuotna-hwa.no",3,1
"nedre-eiker.no",ICANN,"*.nedre-eiker.no",3,1
"nedre-eiker.no",ICANN,"nedre-eiker.no",3,1
"nesna.no",ICANN,"*.nesna.no",3,1
"nesna.no",ICANN,"nesna.no",3,1
"nesodden.no",ICANN,"*.nesodden.no",3,1
"nesodden.no",ICANN,"nesodden.no",3,1
"nesseby.no",ICANN,"*.nesseby.no",3,1
"nesseby.no",ICANN,"nesseby.no",3,1
"nesset.no",ICANN,"*.nesset.no",3,1
"nesset.no",ICANN,"nesset.no",3,1
"nissedal.no",ICANN,"*.nissedal.no",3,1
"nissedal.no",ICANN,"nissedal.no",3,1
"nittedal.no",ICANN,"*.nittedal.no",3,1
"nittedal.no",ICANN,"nittedal.no",3,1
"nord-aurdal.no",ICANN,"*.nord-aurdal.no",3,1
"nord-aurdal.no",ICANN,"nord-aurdal.no",3,1
"nord-fron.no",ICANN,"*.nord-fron.no",3,1
"nord-fron.no",ICANN,"nord-fron.no",3,1
"nord-odal.no",ICANN,"*.nord-odal.no",3,1
"nord-odal.no",ICANN,"nord-odal.no",3,1
"norddal.no",ICANN,"*.norddal.no",3,1
"norddal.no",ICANN,"norddal.no",3,1
"nordkapp.no",ICANN,"*.nordkapp.no",3,1
"nordkapp.no",ICANN,"nordkapp.no",3,1
"nordre-land.no",ICANN,"*.nordre-land.no",3,1
"nordre-land.no",ICANN,"nordre-land.no",3,1
"nordreisa.no",ICANN,"*.nordreisa.no",3,1
"nordreisa.no",ICANN,"nordreisa.no",3,1
"nore-og-uvdal.no",ICANN,"*.nore-og-uvdal.no",3,1
"nore-og-uvdal.no",ICANN,"nore-og-uvdal.no",3,1
"notodden.no",ICANN,"*.notodden.no",3,1
"notodden.no",ICANN,"notodden.no",3,1
"notteroy.no",ICANN,"*.notteroy.no",3,1
"notteroy.no",ICANN,"notteroy.no",3,1
"nøtterøy.no",ICANN,"*.nøtterøy.no",3,1
"nøtterøy.no",ICANN,"nøtterøy.no",3,1
"nøtterøy.no",ICANN,"*.xn--nttery-byae.no",3,1
"nøtterøy.no",ICANN,"xn--nttery-byae.no",3,1
"odda.no",ICANN,"*.odda.no",3,1
"odda.no",ICANN,"odda.no",3,1
"oksnes.no",ICANN,"*.oksnes.no",3,1
"oksnes.no",ICANN,"oksnes.no",3,1
"øksnes.no",ICANN,"*.øksnes.no",3,1
"øksnes.no",ICANN,"øksnes.no",3,1
"øksnes.no",ICANN,"*.xn--ksnes-uua.no",3,1
"øksnes.no",ICANN,"xn--ksnes-uua.no",3,1
"omasvuotna.no",ICANN,"*.omasvuotna.no",3,1
"omasvuotna.no",ICANN,"omasvuotna.no",3,1
"oppdal.no",ICANN,"*.oppdal.no",3,1
"oppdal.no",ICANN,"oppdal.no",3,1
"oppegard.no",ICANN,"*.oppegard.no",3,1
"oppegard.no",ICANN,"oppegard.no",3,1
"oppegård.no",ICANN,"*.oppegård.no",3,1
"oppegård.no",ICANN,"oppegård.no",3,1
"oppegård.no",ICANN,"*.xn--oppegrd-ixa.no",3,1
"oppegård.no",ICANN,"xn--oppegrd-ixa.no",3,1
"orkdal.no",ICANN,"*.orkdal.no",3,1
"orkdal.no",ICANN,"orkdal.no",3,1
"orland.no",ICANN,"*.orland.no",3,1
"orland.no",ICANN,"orland.no",3,1
"ørland.no",ICANN,"*.ørland.no",3,1
"ørland.no",ICANN,"ørland.no",3,1
"ørland.no",ICANN,"*.xn--rland-uua.no",3,1
"ørland.no",ICANN,"xn--rland-uua.no",3,1
"orskog.no",ICANN,"*.orskog.no",3,1
"orskog.no",ICANN,"orskog.no",3,1
"ørskog.no",ICANN,"*.ørskog.no",3,1
"ørskog.no",ICANN,"ørskog.no",3,1
"ørskog.no",ICANN,"*.xn--rskog-uua.no",3,1
"ørskog.no",ICANN,"xn--rskog-uua.no",3,1
"orsta.no",ICANN,"*.orsta.no",3,1
"orsta.no",ICANN,"orsta.no",3,1
"ørsta.no",ICANN,"*.ørsta.no",3,1
"ørsta.no",ICANN,"ørsta.no",3,1
"ørsta.no",ICANN,"*.xn--rsta-fra.no",3,1
"ørsta.no",ICANN,"xn--rsta-fra.no",3,1
"osen.no",ICANN,"*.osen.no",3,1
"osen.no",ICANN,"osen.no",3,1
"osteroy.no",ICANN,"*.osteroy.no",3,1
"osteroy.no",ICANN,"osteroy.no",3,1
"osterøy.no",ICANN,"*.osterøy.no",3,1
"osterøy.no",ICANN,"osterøy.no",3,1
"osterøy.no",ICANN,"*.xn--ostery-fya.no",3,1
"osterøy.no",ICANN,"xn--ostery-fya.no",3,1
"ostre-toten.no",ICANN,"*.ostre-toten.no",3,1
"ostre-toten.no",ICANN,"ostre-toten.no",3,1
"østre-toten.no",ICANN,"*.østre-toten.no",3,1
"østre-toten.no",ICANN,"østre-toten.no",3,1
"østre-toten.no",ICANN,"*.xn--stre-toten-zcb.no",3,1
"østre-toten.no",ICANN,"xn--stre-toten-zcb.no",3,1
"overhalla.no",ICANN,"*.overhalla.no",3,1
"overhalla.no",ICANN,"overhalla.no",3,1
"ovre-eiker.no",ICANN,"*.ovre-eiker.no",3,1
"ovre-eiker.no",ICANN,"ovre-eiker.no",3,1
"øvre-eiker.no",ICANN,"*.øvre-eiker.no",3,1
"øvre-eiker.no",ICANN,"øvre-eiker.no",3,1
"øvre-eiker.no",ICANN,"*.xn--vre-eiker-k8a.no",3,1
"øvre-eiker.no",ICANN,"xn--vre-eiker-k8a.no",3,1
"oyer.no",ICANN,"*.oyer.no",3,1
"oyer.no",ICANN,"oyer.no",3,1
"øyer.no",ICANN,"*.øyer.no",3,1
"øyer.no",ICANN,"øyer.no",3,1
"øyer.no",ICANN,"*.xn--yer-zna.no",3,1
"øyer.no",ICANN,"xn--yer-zna.no",3,1
"oygarden.no",ICANN,"*.oygarden.no",3,1
"oygarden.no",ICANN,"oygarden.no",3,1
"øygarden.no",ICANN,"*.øygarden.no",3,1
"øygarden.no",ICANN,"øygarden.no",3,1
"øygarden.no",ICANN,"*.xn--ygarden-p1a.no",3,1
"øygarden.no",ICANN,"xn--ygarden-p1a.no",3,1
"oystre-slidre.no",ICANN,"*.oystre-slidre.no",3,1
"oystre-slidre.no",ICANN,"oystre-slidre.no",3,1
"øystre-slidre.no",ICANN,"*.øystre-slidre.no",3,1
"øystre-slidre.no",ICANN,"øystre-slidre.no",3,1
"øystre-slidre.no",ICANN,"*.xn--ystre-slidre-ujb.no",3,1
"øystre-slidre.no",ICANN,"xn--ystre-slidre-ujb.no",3,1
"porsanger.no",ICANN,"*.porsanger.no",3,1
"porsanger.no",ICANN,"porsanger.no",3,1
"porsangu.no",ICANN,"*.porsangu.no",3,1
"porsangu.no",ICANN,"porsangu.no",3,1
"porsáŋgu.no",ICANN,"*.porsáŋgu.no",3,1
"porsáŋgu.no",ICANN,"porsáŋgu.no",3,1
"porsáŋgu.no",ICANN,"*.xn--porsgu-sta26f.no",3,1
"porsáŋgu.no",ICANN,"xn--porsgu-sta26f.no",3,1
"porsgrunn.no",ICANN,"*.porsgrunn.no",3,1
"porsgrunn.no",ICANN,"porsgrunn.no",3,1
"rade.no",ICANN,"*.rade.no",3,1
"rade.no",ICANN,"rade.no",3,1
"råde.no",ICANN,"*.råde.no",3,1
"råde.no",ICANN,"råde.no",3,1
"råde.no",ICANN,"*.xn--rde-ula.no",3,1
"råde.no",ICANN,"xn--rde-ula.no",3,1
"radoy.no",ICANN,"*.radoy.no",3,1
"radoy.no",ICANN,"radoy.no",3,1
"radøy.no",ICANN,"*.radøy.no",3,1
"radøy.no",ICANN,"radøy.no",3,1
"radøy.no",ICANN,"*.xn--rady-ira.no",3,1
"radøy.no",ICANN,"xn--rady-ira.no",3,1
"rælingen.no",ICANN,"*.rælingen.no",3,1
"rælingen.no",ICANN,"rælingen.no",3,1
"rælingen.no",ICANN,"*.xn--rlingen-mxa.no",3,1
"rælingen.no",ICANN,"xn--rlingen-mxa.no",3,1
"rahkkeravju.no",ICANN,"*.rahkkeravju.no",3,1
"rahkkeravju.no",ICANN,"rahkkeravju.no",3,1
"ráhkkerávju.no",ICANN,"*.ráhkkerávju.no",3,1
"ráhkkerávju.no",ICANN,"ráhkkerávju.no",3,1
"ráhkkerávju.no",ICANN,"*.xn--rhkkervju-01af.no",3,1
"ráhkkerávju.no",ICANN,"xn--rhkkervju-01af.no",3,1
"raisa.no",ICANN,"*.raisa.no",3,1
"raisa.no",ICANN,"raisa.no",3,1
"ráisa.no",ICANN,"*.ráisa.no",3,1
"ráisa.no",ICANN,"ráisa.no",3,1
"ráisa.no",ICANN,"*.xn--risa-5na.no",3,1
"ráisa.no",ICANN,"xn--risa-5na.no",3,1
"rakkestad.no",ICANN,"*.rakkestad.no",3,1
"rakkestad.no",ICANN,"rakkestad.no",3,1
"ralingen.no",ICANN,"*.ralingen.no",3,1
"ralingen.no",ICANN,"ralingen.no",3,1
"rana.no",ICANN,"*.rana.no",3,1
"rana.no",ICANN,"rana.no",3,1
"randaberg.no",ICANN,"*.randaberg.no",3,1
"randaberg.no",ICANN,"randaberg.no",3,1
"rauma.no",ICANN,"*.rauma.no",3,1
"rauma.no",ICANN,"rauma.no",3,1
"rendalen.no",ICANN,"*.rendalen.no",3,1
"rendalen.no",ICANN,"rendalen.no",3,1
"rennebu.no",ICANN,"*.rennebu.no",3,1
"rennebu.no",ICANN,"rennebu.no",3,1
"rennesoy.no",ICANN,"*.rennesoy.no",3,1
"rennesoy.no",ICANN,"rennesoy.no",3,1
"rennesøy.no",ICANN,"*.rennesøy.no",3,1
"rennesøy.no",ICANN,"rennesøy.no",3,1
"rennesøy.no",ICANN,"*.xn--rennesy-v1a.no",3,1
"rennesøy.no",ICANN,"xn--rennesy-v1a.no",3,1
"rindal.no",ICANN,"*.rindal.no",3,1
"rindal.no",ICANN,"rindal.no",3,1
"ringebu.no",ICANN,"*.ringebu.no",3,1
"ringebu.no",ICANN,"ringebu.no",3,1
"ringerike.no",ICANN,"*.ringerike.no",3,1
"ringerike.no",ICANN,"ringerike.no",3,1
"ringsaker.no",ICANN,"*.ringsaker.no",3,1
"ringsaker.no",ICANN,"ringsaker.no",3,1
"risor.no",ICANN,"*.risor.no",3,1
"risor.no",ICANN,"risor.no",3,1
"risør.no",ICANN,"*.risør.no",3,1
"risør.no",ICANN,"risør.no",3,1
"risør.no",ICANN,"*.xn--risr-ira.no",3,1
"risør.no",ICANN,"xn--risr-ira.no",3,1
"rissa.no",ICANN,"*.rissa.no",3,1
"rissa.no",ICANN,"rissa.no",3,1
"roan.no",ICANN,"*.roan.no",3,1
"roan.no",ICANN,"roan.no",3,1
"rodoy.no",ICANN,"*.rodoy.no",3,1
"rodoy.no",ICANN,"rodoy.no",3,1
"rødøy.no",ICANN,"*.rødøy.no",3,1
"rødøy.no",ICANN,"rødøy.no",3,1
"rødøy.no",ICANN,"*.xn--rdy-0nab.no",3,1
"rødøy.no",ICANN,"xn--rdy-0nab.no",3,1
"rollag.no",ICANN,"*.rollag.no",3,1
"rollag.no",ICANN,"rollag.no",3,1
"romsa.no",ICANN,"*.romsa.no",3,1
"romsa.no",ICANN,"romsa.no",3,1
"romskog.no",ICANN,"*.romskog.no",3,1
"romskog.no",ICANN,"romskog.no",3,1
"rømskog.no",ICANN,"*.rømskog.no",3,1
"rømskog.no",ICANN,"rømskog.no",3,1
"rømskog.no",ICANN,"*.xn--rmskog-bya.no",3,1
"rømskog.no",ICANN,"xn--rmskog-bya.no",3,1
"roros.no",ICANN,"*.roros.no",3,1
"roros.no",ICANN,"roros.no",3,1
"røros.no",ICANN,"*.røros.no",3,1
"røros.no",ICANN,"røros.no",3,1
"røros.no",ICANN,"*.xn--rros-gra.no",3,1
"røros.no",ICANN,"xn--rros-gra.no",3,1
"rost.no",ICANN,"*.rost.no",3,1
"rost.no",ICANN,"rost.no",3,1
"røst.no",ICANN,"*.røst.no",3,1
"røst.no",ICANN,"røst.no",3,1
"røst.no",ICANN,"*.xn--rst-0na.no",3,1
"røst.no",ICANN,"xn--rst-0na.no",3,1
"royken.no",ICANN,"*.royken.no",3,1
"royken.no",ICANN,"royken.no",3,1
"røyken.no",ICANN,"*.røyken.no",3,1
"røyken.no",ICANN,"røyken.no",3,1
"røyken.no",ICANN,"*.xn--ryken-vua.no",3,1
"røyken.no",ICANN,"xn--ryken-vua.no",3,1
"royrvik.no",ICANN,"*.royrvik.no",3,1
"royrvik.no",ICANN,"royrvik.no",3,1
"røyrvik.no",ICANN,"*.røyrvik.no",3,1
"røyrvik.no",ICANN,"røyrvik.no",3,1
"røyrvik.no",ICANN,"*.xn--ryrvik-bya.no",3,1
"røyrvik.no",ICANN,"xn--ryrvik-bya.no",3,1
"ruovat.no",ICANN,"*.ruovat.no",3,1
"ruovat.no",ICANN,"ruovat.no",3,1
"rygge.no",ICANN,"*.rygge.no",3,1
"rygge.no",ICANN,"rygge.no",3,1
"salangen.no",ICANN,"*.salangen.no",3,1
"salangen.no",ICANN,"salangen.no",3,1
"salat.no",ICANN,"*.salat.no",3,1
"salat.no",ICANN,"salat.no",3,1
"sálat.no",ICANN,"*.sálat.no",3,1
"sálat.no",ICANN,"sálat.no",3,1
"sálat.no",ICANN,"*.xn--slat-5na.no",3,1
"sálat.no",ICANN,"xn--slat-5na.no",3,1
"sálát.no",ICANN,"*.sálát.no",3,1
"sálát.no",ICANN,"sálát.no",3,1
"sálát.no",ICANN,"*.xn--slt-elab.no",3,1
"sálát.no",ICANN,"xn--slt-elab.no",3,1
"saltdal.no",ICANN,"*.saltdal.no",3,1
"saltdal.no",ICANN,"saltdal.no",3,1
"samnanger.no",ICANN,"*.samnanger.no",3,1
"samnanger.no",ICANN,"samnanger.no",3,1
"sandefjord.no",ICANN,"*.sandefjord.no",3,1
"sandefjord.no",ICANN,"sandefjord.no",3,1
"sandnes.no",ICANN,"*.sandnes.no",3,1
"sandnes.no",ICANN,"sandnes.no",3,1
"sandoy.no",ICANN,"*.sandoy.no",3,1
"sandoy.no",ICANN,"sandoy.no",3,1
